iter,agent,mass,fitness,x1,x2
0,0,0.022951784808976864,5264.541591002864,62.86102902458197,-36.235791987667774
0,1,0.010894250051984291,10984.363793328388,96.77883363549776,40.22711962695112
0,2,0.026131305005500725,3756.249010525519,58.700897938345804,17.619693293511915
0,3,0.021282398251808644,6056.460875201235,-74.92951158745157,21.024489731434514
0,4,0.011011466314502052,10928.759045398145,-58.45656567533568,86.66942352896615
0,5,0.02341957366048124,5042.633123578925,11.907894537226909,70.00596525489243
0,6,0.015692349445893768,8708.2537927885,36.00129412156264,-86.0939057910677
0,7,0.0330789449182664,460.44552932436324,-19.385339834877243,9.200767838103772
0,8,0.010044860783856491,11387.294880998435,-57.43795160683012,-89.93429043590591
0,9,0.03346178956586556,278.8326740009114,15.327390819213221,-6.625991599452092
0,10,0.013306530283588717,9840.032526196013,-67.65930424152724,72.54137492320137
0,11,0.03203233638633664,956.9329820852568,30.511161005756634,5.099219172192207
0,12,0.014874670596094878,9096.142174096243,63.16830973205052,-71.45562832759904
0,13,0.016594954940006002,8280.07812925412,-14.773001339908049,89.78773056863167
0,14,0.0223434940448845,5553.10099290774,4.685244279687751,74.3716981045034
0,15,0.017906511332312892,7657.905394651938,-83.1033648296893,27.417807144910356
0,16,0.025878498919143702,3876.174508960374,43.875732744821136,-44.171196328211494
0,17,0.010364988044391588,11235.433737797799,96.84577786115781,43.08513720838167
0,18,0.026279402338917724,3685.99497992507,57.748037645782944,-18.739240325752434
0,19,0.026362556303794877,3646.5486167918507,7.749051593693039,59.887401147404404
0,20,0.014309070982400272,9364.449858315107,70.65773426275439,-66.12060531459987
0,21,0.03325037137575204,379.1246890901051,-6.536337013199557,18.341237350298442
0,22,0.016184830006325146,8474.6321362442,-90.45915689628748,-17.08136615897699
0,23,0.03177893305564622,1077.1417997447465,28.805245734576175,15.728942046921901
0,24,0.02289279046997195,5292.527173201258,51.3102092058042,-51.57314809528175
0,25,0.029026612051578398,2382.780730444426,48.771279897906226,-2.03543301646458
0,26,0.025781079057439652,3922.388291392074,-9.35696941729016,61.92604795008293
0,27,0.023841284045239206,4842.583240223542,25.299539311499174,-64.82681968791505
0,28,0.02084355909546583,6264.636260990088,47.507106700407576,-63.306485243979374
