iter,avg_best,median_best,std_best,avg_mean
0,66734.05998860109,67540.893848078078,7336.2690494350391,99930.462257854437
1,35766.90790180218,36252.555140158263,5671.5365169570114,71497.509256613252
2,19794.123974178681,20503.170494971324,3731.0729485367028,47291.821055464883
3,12548.648431427946,12618.737997575994,2315.3012229748661,30600.383927606563
4,9142.8118825366473,9188.4322656001896,1983.451485757286,20300.505291178906
5,6999.7246149732355,6944.9095685338953,1471.87760503757,14044.280294661501
6,5967.7838814754596,6214.6218806240431,1391.2983670998046,10971.872739686931
7,5434.533598682322,5522.7442467579804,1257.3696163703285,8830.1120846677313
8,5199.4888689624304,5130.8639030058948,1161.4859243783012,7573.0230151821133
9,5040.7753480601832,5100.6803017938546,1155.558781897515,6809.3435843352372
10,4969.9801918482062,4958.6781077209907,1125.4149046566426,6519.6985424308532
11,4890.611248670868,4828.7123916050405,1090.7914650395389,6117.0652832006954
12,4856.5193173255293,4821.8743604343363,1089.585425810586,6109.3345363794097
13,4801.7536407155003,4790.9104402246412,1105.8553398679283,5881.2243837740562
14,4742.3959225130129,4776.6181279468665,1122.2599861638212,5570.0766157596936
15,4730.9175372634627,4741.7725382318904,1120.8642106545481,5632.7691751485663
16,4662.0043142953318,4741.7725382318904,1079.1175157632711,5439.5382392969495
17,4598.0914698433908,4701.6081171841988,1051.609326787237,5649.8687263341062
18,4542.906077067255,4701.6081171841988,1032.6954394126808,5430.6824976440303
19,4468.8719348938921,4628.8168687267953,1036.8371947788185,5378.1799958008633
20,4353.8677621975348,4601.7069359007801,998.52572369300469,5172.1595986832499
21,4315.4558535463811,4514.5599029014393,977.42498209802557,5218.2566662856061
22,4287.7771687613631,4390.3355788392601,969.49259818371195,5224.1439467871123
23,4228.4079431591999,4371.5348910730154,1012.3688489159847,5325.9581078890606
24,4160.6235417271173,4299.2659343585774,1055.7853693264606,5103.0105906582703
25,4141.097269284679,4299.2659343585774,1080.7707310284343,5115.0632138668161
26,4121.1421056052777,4230.2104164523935,1076.1507197678814,4949.9226935468723
27,4084.0464092899306,4104.0449895608144,1085.9567056850665,4839.8501381677479
28,4038.3304835542535,4071.2700755025789,1069.3659311276945,4782.916926318695
29,3986.7762016745341,4049.8218787142378,1037.1237201896711,4730.682836484154
30,3963.4059561884405,4049.8218787142378,1021.9417276058914,4566.4232841052344
31,3940.5813466701497,4049.8218787142378,1017.0098413636329,4781.1766862093054
32,3905.7909892288671,3967.3027883279251,1019.7016032734023,4758.1013125295849
33,3847.8941895140765,3967.3027883279251,944.64926633547668,4639.8600205566527
34,3805.466630106152,3713.9612926060358,944.15464578614626,4543.2635199377582
35,3795.1108166992781,3698.8030764855034,946.71299230827674,4695.754713807778
36,3755.2721018897469,3497.5298970148278,936.27171213960673,4472.4691658955653
37,3745.5981575938204,3497.051449546103,935.50653777626144,4370.0374940634474
38,3712.5966146930737,3497.051449546103,927.14535076078835,4475.3152651223645
39,3683.9348199971255,3492.2080259517088,910.39176494405945,4316.9641578449819
40,3676.780678959386,3491.2870634630754,909.02612919476371,4457.2044171696389
