iter,avg_best,median_best,std_best,avg_mean
93,554676.1477507113,435426.26067032176,327641.21704408841,799025.82078345073
94,548315.17945238482,421980.45051397965,328406.2135244204,979103.22756483324
95,536711.48248316266,399883.92916576413,330337.08352303435,1276772.2238681691
96,533494.27848299767,393745.52439776412,329200.47064340493,1173061.7168491972
97,528897.59436560795,393745.52439776412,328869.60635544534,1420354.9857696064
98,524942.36495562864,389858.73083794425,328883.25516458455,1378606.4500291911
99,523326.8023178947,386216.46434394142,329180.33333258977,1307475.4093745204
100,519898.19046170224,386216.46434394142,329563.2631359559,951016.91449857748
101,506440.32942577358,386216.46434394142,328469.4528974953,947093.49433314695
102,497085.57604000164,386216.46434394142,330543.92884078168,923141.72047647461
103,486397.81543031259,386216.46434394142,319967.93937055487,1436519.1743143701
104,469103.39761200099,386216.46434394142,281092.99094781885,1129511.9981955583
105,451240.39709221426,386216.46434394142,265713.70853715483,1306972.8906628839
106,448223.30541921541,380000.47752058925,265708.23054777761,1196557.6794458411
107,440879.50749966624,378000.68934465986,261568.74883792549,1061018.0395046042
108,426117.76387916226,365693.75119062193,239781.91245139367,791530.80409772473
109,419100.90597355185,360142.1746566029,235887.64797476828,841748.20152719121
110,415181.27500888833,360142.1746566029,232189.70564561783,937202.36555033806
111,406902.370469063,336763.93933879025,233150.40012373848,1961339.0305662623
112,403340.40579908807,336763.93933879025,233266.31677749066,1276860.9337529214
113,400517.59543944284,336763.93933879025,232710.52416819599,1732936.2509722942
114,396815.42448832648,324951.51518041256,232331.82976316341,1054552.9644591613
115,393674.47617346945,319854.81055323221,230948.10011446194,830441.54269634793
116,392315.52357301704,318860.22623436304,231149.29795092967,1036643.5258501627
117,390565.24470813066,309241.2363814452,230468.06165147896,845680.67430891667
118,388883.54189734685,309241.2363814452,229106.58247280619,800678.92055020633
119,385596.99481727334,309241.2363814452,229150.20940708884,727334.46283864684
120,382890.74131239485,309241.2363814452,225949.60351558003,968720.57180797087
121,380226.14561318792,309241.2363814452,226988.6250125801,753642.14731618424
122,377655.66043218004,308740.57372301753,227470.23254379514,1169258.4683688139
123,369439.31681852619,292587.59162129048,226279.75461017535,748913.08254574554
124,364547.68445330474,292587.59162129048,224477.63323101279,1028980.6094174143
125,358742.93158157176,292587.59162129048,225839.71638696053,963809.25192069297
126,354965.04540032829,285804.26336224872,224501.65550504663,976794.15759342967
127,346033.1527232994,273541.43628636748,222349.10271365056,1279135.4647606157
128,341013.19927326421,269726.0260610524,216267.55241708623,1269935.8923327762
129,338191.88418023777,269726.0260610524,214328.52886212393,763550.9941658529
130,336827.65438784019,269726.0260610524,213972.38685132793,1125137.7132805635
131,322343.99491000304,262961.85326076968,208036.14762823036,733537.854069044
132,314043.42079503584,253136.83811103931,209355.96549908561,1102148.6359713036
133,312106.9190782833,249112.78527768108,208670.14548937627,895162.59627897188
134,306951.82003629237,244355.11543569496,206714.03954322345,522261.57990652317
135,304543.44504936977,244355.11543569496,206736.19568763074,1120574.9895320532
136,302207.00904387818,244355.11543569496,207797.99433966581,639370.79981361842
137,295851.17492761335,241749.17380431661,207463.36740414158,712344.13506754825
138,291383.8207348024,235589.75249102863,207638.34853886356,983003.83145765553
139,290442.92578488047,235589.75249102863,207971.69857567665,548397.94166766538
140,285368.08068515238,224376.6855340708,208152.69554519412,801398.28801916307
141,284209.08280277695,224376.6855340708,206501.24236343591,601003.43138362677
142,282472.56973150902,224376.6855340708,207040.49155374774,1043162.6991455706
143,272944.27099984034,224376.6855340708,180474.34429030836,850789.85836174595
144,270704.01306442521,223961.00498023065,178967.52291814933,770624.87840459915
145,265986.29502688331,204817.31044397366,180855.26654108672,671851.62846784119
146,265456.58237929019,204121.83596173741,180998.71234366926,774501.68890307401
147,263837.22607781773,204121.83596173741,180695.64214567005,671558.01883356669
148,259954.97444171933,204121.83596173741,179754.39395088356,618233.14167147863
149,259323.85585413946,202347.38686272514,179702.58467260271,919467.24229427578
150,258024.96411255532,202347.38686272514,180382.31502259284,1421389.2046498628
151,257280.21164273488,202025.66420207993,180863.48088135803,1090610.807783074
152,255233.85233025701,199573.84555009234,179843.77395555374,850636.43289255921
153,253044.88883111626,198932.8643781665,180054.60947340215,658205.50524051127
154,251205.22534522408,198932.8643781665,179269.56866584506,451806.59210024547
155,250319.11022777701,198932.8643781665,178675.65935428833,1317348.8958711638
156,248917.92734695255,196749.56539605552,177932.15106419311,958810.84343563684
157,247875.82386947735,195120.91486985242,177436.762183179,649760.53328280232
158,246119.83520955854,194115.77196094327,177310.94607780335,1032812.0720115348
159,243179.54735207936,187122.02867537417,174320.85718008922,872011.10120237793
160,242055.82896232905,187122.02867537417,174561.48715232458,793611.43540480791
161,241468.72738394001,184683.68769855506,174781.24922102297,323510.30999444448
162,240281.01718164681,184683.68769855506,173384.6032566065,525392.25074071228
163,238178.8906690412,181782.63588901475,170564.39835804733,1204806.9336822811
164,232495.71811224439,181107.96834423972,158378.82565350214,1298601.5335505269
165,229859.2681867115,181107.96834423972,155725.95670738272,1091056.0553409525
166,227775.22831081977,181107.96834423972,155103.49966557871,776214.71629170806
167,226159.48635180906,179293.14544779639,152538.73609792761,792226.65791746159
168,225244.32657070085,179293.14544779639,152314.93210898884,1451122.0889790179
169,221888.78150383203,177831.21029653493,153173.44551901502,676709.78342644521
170,219725.01913234027,176851.07187322323,153183.85357159885,722683.48065786972
171,218092.91840033719,173992.4780907197,151415.74792829563,1398302.5449742535
172,215034.1085129155,172051.40981801186,145203.00647244076,1295978.4957030767
173,209738.76764659709,163707.92246670288,142859.25411046814,945952.92615280522
174,205929.9046206201,162927.4894229011,138547.49622715998,644453.53379583149
175,203145.21555721437,160834.35274383947,135615.08101579678,741856.61688322818
176,199539.39557769615,158395.88655319723,135392.06928596983,885370.86593181896
177,197298.05327820979,155715.13682970841,134728.45021792391,398144.96106067888
178,192724.6231070525,155715.13682970841,122658.01145845697,1149412.3794617364
179,191776.99499421541,154458.12810723687,122608.79211925005,764907.315918579
180,191321.70434141473,154252.04995303653,122730.05362291486,861276.60916850052
181,190487.62690081372,154252.04995303653,122670.16251220158,709389.81887795788
182,189832.51207232595,153959.12585175136,122856.28079624317,563025.27216531232
183,188000.7502371032,152210.80572730745,122578.90916254067,931800.89569593954
184,185490.43511200749,152210.80572730745,121796.94356414874,812029.83557647408
185,184076.14405248285,149671.73506962045,121295.76703278661,695136.12151766731
186,183089.8287491329,148025.49545864807,121441.35404628589,468687.99750353472
187,182606.73008198227,147014.96130327706,121671.96806063211,552535.35747025989
188,182106.68242281626,146069.05825921823,121879.41561370523,761131.2663662174
189,181324.93969006778,146069.05825921823,121834.62869808172,771543.47989164235
190,180619.83689728257,143926.63909832886,122098.78853856017,583325.00918941002
191,179814.67940125693,141875.8551120169,121768.59537805978,495581.65980963339
192,178352.67949821558,141875.8551120169,120193.07787416235,577564.00280582823
193,174749.02437248049,141875.8551120169,116049.81099397385,282217.54990120127
194,170604.74260800131,136680.32458752807,108854.38545042882,587490.16313457198
195,168795.71018198924,136680.32458752807,107385.63390221677,1113877.1994095186
196,166891.96174056633,136680.32458752807,105671.41357810271,483576.02508120215
197,166268.37790803847,134265.16176950731,105581.28713159995,495049.09067971201
198,165739.88361831533,134236.8089168022,105520.21040973118,1096597.7769865219
199,164258.15708722486,134236.8089168022,105553.69032596842,1277120.8724536886
200,161624.02143655578,134236.8089168022,100825.88365858905,1115797.1380185112
201,161002.30494933424,134236.8089168022,100965.22336842124,560243.07512850699
202,160035.11352702259,133857.21519175568,100208.93634297192,789564.6897342077
203,159071.82283743282,133857.21519175568,99891.643104636678,887374.48970782093
204,158423.43766176919,130088.80758694172,99243.838719252512,1300517.2958225799
205,158096.8283695587,129914.30401500942,98909.446745476627,419675.1160643262
206,157840.24028454398,129914.30401500942,98953.741433730334,869565.92321361951
207,157110.93795488801,129465.15695960342,98652.713888980099,721348.58429275407
208,156079.19838176394,128827.49285468667,97291.658831751527,676613.32209741708
209,154182.96878162186,127713.57299687012,94857.554168569462,477172.4949037488
210,152146.25466603905,127259.34144883919,92859.942005367906,443460.62539650296
211,150820.50396480635,127259.34144883919,91437.260669520489,717769.45246058877
212,149905.45674598726,126958.9840472635,90798.610205049597,508421.33855307638
213,146920.44215193499,126453.14618263373,90278.033878575123,727745.30049487425
214,145619.9727687652,125462.93884041806,89060.319245850726,795201.89970050054
215,140432.03856418096,115088.6913294745,86461.980780874015,606839.39039285341
216,139379.28507308764,114738.89619431138,86441.983340431776,916749.39797590359
217,138591.99233323839,111684.34090521777,86598.729793608785,718733.9866490257
218,137871.31886504233,111684.34090521777,87004.134726228585,572291.13785644795
219,136975.26823272477,107819.55455522329,86878.311901158668,439726.12763493258
220,136332.95677878201,106031.90907928889,87010.922617883305,546012.17114627594
221,135486.27247574102,104242.76974757033,87020.729912012815,889252.42783900502
222,135081.84752279139,104185.31996938091,87191.033202625782,1072549.3036603364
223,134679.30793805252,103765.81345097987,86892.848626583553,673244.54702941829
224,132718.15346402201,102941.91633226693,86477.374299742776,796849.60167096776
225,131460.49220859763,102081.50749151601,85467.549427218561,540148.02790755429
226,129849.97121589239,100060.67263221007,84393.337717505594,643134.34677937976
227,128889.98725375945,97907.973819420193,84062.220682118786,842943.07000509219
228,128361.08186587604,97728.975780627661,84057.047119817318,734931.47634367296
229,127126.12569519243,95727.023118122161,83492.373024174522,1128890.2827520298
230,126532.87826755435,95727.023118122161,82934.176984568781,325698.79470443056
231,126247.88630422132,95419.518095408421,83085.047324351544,938973.13545262045
232,125499.25052086542,93128.115588334156,82813.551365957755,433237.51259701228
233,124036.50185580464,93128.115588334156,83120.900029119264,403272.09310524701
234,123423.83089141527,93128.115588334156,82489.44688581652,1361734.2883685243
235,122337.13168674508,92982.221246760775,82127.877313584278,524992.49152686854
236,119807.74623572583,92982.221246760775,79443.26009310213,669809.67721073597
237,118241.25854410637,92982.221246760775,76612.91763295047,417790.76799307315
238,117249.89628204743,92982.221246760775,75942.629258061948,311917.02468002826
239,116783.34503643934,92689.7757422961,75929.082575612396,797058.58082576457
240,115756.74746778073,92422.824391938208,75658.935357067821,682623.74367701099
241,115282.58206887092,92422.824391938208,75756.274846120257,1395026.5154027655
242,114409.66941466644,92422.824391938208,74959.59357254408,601461.11719442881
243,113668.30034991755,91876.747474523436,74975.389997421822,1306468.2851342717
244,111470.57774123599,89233.0909382682,73785.393721838627,656257.19345004437
245,110360.79624785525,89233.0909382682,72477.075471505581,547320.67632480303
246,109434.64436429234,84444.834916786087,72417.873418321949,600512.41836452787
247,108952.60014041995,83074.903988397244,72464.312047869302,314158.53917494108
248,108188.6363074807,82203.129702953825,72388.253704686489,828610.36039309099
249,107474.05053224467,82203.129702953825,71487.179068130456,1223842.6840783032
250,106853.73383113813,81963.317455434648,71319.853177828714,880606.2617272007
251,105751.79154103329,80063.03604467008,71176.607643158524,543129.4756393634
252,104793.6637005618,79499.523326090595,70272.07467568868,642132.10883778648
253,104415.33474887352,79499.523326090595,69878.246096605828,707607.14042945462
254,103858.24456278249,78436.606106340914,70000.629734485978,641626.90502372303
255,100005.34003228368,78436.606106340914,62920.470235636101,1143971.438090422
256,99175.753877813826,78111.198806225992,62403.273130186943,623626.03048291244
257,98651.389533358699,77993.158626604825,61923.20015904426,743970.73400835763
258,98327.525995086326,77993.158626604825,61828.404820886717,329102.29325675103
259,95415.267885983601,77378.77587579898,60400.288755449801,677767.38668743253
260,94427.899291497029,76251.719078546128,60594.445163066361,494234.05636029021
261,92369.032568487804,75349.392315234116,55812.542562523289,485245.34481408616
262,91696.578791533626,74519.093362759158,55601.151540664599,478075.83540172986
263,90780.28930547132,73967.872063161398,55665.501248563,900229.62736839696
264,90351.608690675726,72304.27173703516,55746.598606352898,395007.35028628854
265,89929.803983684309,72304.27173703516,55764.809903506466,508321.86655684508
266,89338.87285542411,72304.27173703516,55301.026461864887,992629.12208071572
267,88932.222447310967,72017.918174766179,55476.918686936944,685696.77035902522
268,88379.878797269019,70864.096908585358,55627.600966088896,740249.71662314527
269,88109.892683595142,70864.096908585358,55799.742116464666,166796.75806643121
270,87956.08069733459,70367.824882668647,55756.526625341357,1209387.9196194983
271,87358.463067573917,69031.146506119432,55724.760453906667,533625.74951874395
272,86957.586613694803,68164.96464154555,55505.70241908286,281963.38973674999
273,86471.4000926523,67991.190326130163,55745.294772747926,357081.74150866206
274,86098.299843891975,67187.8760486143,55724.428479522598,861609.17412774044
275,85729.485818296525,67187.8760486143,55768.427246587547,1094172.1289510706
276,85352.339368614339,66105.343141565565,55842.227033154144,724188.97011887922
277,84711.874657152221,65845.397647902631,55165.786066185508,544695.5101523652
278,84103.766861843105,65845.397647902631,54459.441968158688,427061.94444846391
279,83485.272678207868,65754.552875827372,54442.942611176208,748773.18399137957
280,82934.151575741489,65754.552875827372,54065.584645312316,498393.78875842044
281,81888.212211704667,65754.552875827372,52258.918551036957,529121.47097737284
282,81537.913587832765,65754.552875827372,52295.592350259954,837290.79658046342
283,80838.063903799295,64196.748339485697,52014.001209739909,919545.34157999803
284,80513.133038342843,63382.236015142815,52012.305735036469,416071.76826160756
285,79297.569007875791,62515.282216604763,52320.237932348486,597001.11176898773
286,78759.252842793241,61829.540671526716,51895.380809367984,959272.71758066432
287,78007.000830242396,61345.503902661214,51124.574850183504,844012.11182837165
288,77590.835509624783,61345.503902661214,50892.189619785757,753412.59641874151
289,76825.86135855531,61180.672554204379,50765.800571632681,792284.02112863853
290,76460.680032833232,61180.672554204379,50819.761697473121,237529.97747212555
291,76161.093274404717,60289.959063027083,50663.267962455,441001.13414528663
292,75313.497870904946,60037.669605074916,50229.188497894291,643768.97644671903
293,75022.221177106345,59262.872315710003,50368.818700517957,1311308.4630888996
294,74567.345562966715,58861.895104616749,50395.528069047941,626925.82442540687
295,74044.986487023998,57390.036234226034,49849.034963771453,452835.70053410501
296,73088.991646605922,57390.036234226034,48686.189051229441,484455.02895116579
297,72573.320929783964,56504.905716544992,48557.976982120308,931672.01097902318
298,71076.839530626748,55979.86440439539,45257.858630846291,206919.47369162989
299,70898.885334266073,55979.86440439539,45272.4356011649,781678.02786128339
300,70448.831386535196,55255.501930054299,45025.635916185638,456885.97571657941
301,69798.781313176907,54669.491565384356,44484.069154111465,688513.68014325702
302,69294.203803786979,53332.743045651448,44353.102233123798,512558.03304154804
303,68652.184325993599,53332.743045651448,43802.821070062695,452150.22927267972
304,67900.452518055594,53045.484085271586,43698.282203061324,810381.07970654103
305,67315.500391540598,53045.484085271586,43290.317456472709,594875.19180232892
306,67040.632933158253,51963.124611612933,43352.145147698684,323285.53523569804
307,66302.696496430348,51395.123866117458,42729.763407915714,1233587.7129945226
308,66048.103371236546,51311.881958987084,42733.777885620912,563942.10174063791
309,65152.809475368245,50855.064789003474,42296.674474454419,983463.48643086234
310,64551.839463737706,50855.064789003474,42084.418320035984,260518.97681116874
311,63904.055027394599,50855.064789003474,42128.584142114894,449363.25433223002
312,63559.968434682683,50855.064789003474,41940.965937169211,790107.72123484756
313,63150.001450351207,50065.017446106132,41907.891054553336,674942.71038730326
314,62920.004736627736,49846.518491913943,42036.402089479096,386599.99207262794
315,62743.639969768585,49846.518491913943,42099.455036451494,989599.56367169681
316,62074.720345359863,49846.518491913943,41541.540873762198,1679379.7529692049
317,61782.026197906358,49757.234271582929,41551.899254730459,1101939.296428506
318,61312.469889464868,48280.21065946859,41357.717612189714,586391.63715189323
319,61002.577437217311,47425.48807291672,41499.090122237336,819148.79453267413
320,60348.234695611391,46612.62939094437,41487.797836401915,732230.08043877489
321,59685.984075607026,46612.62939094437,41207.199515933491,697725.12269536173
322,59554.361725644012,46612.62939094437,41250.454268545524,1017068.9322647678
323,59276.57398204245,45270.941223238631,41292.80333141164,971613.03304227267
324,58942.852020654966,44883.971434610707,41176.695603427499,402179.80501358246
325,58556.091333807351,44883.971434610707,40967.855212196024,478269.04544049874
326,58304.625279727712,44328.201411843882,40989.497454346754,689988.89165761799
327,57842.000262175461,43606.922483835566,40854.835658148615,578918.94814851589
328,57426.358595108548,43606.922483835566,40485.464379134042,518805.00523978396
329,56986.761557125945,43508.363449847544,40338.080841384515,761387.36380622617
330,56613.405968409446,43508.363449847544,40161.781045763884,293772.29973795201
331,56460.503316255745,43445.300000438088,40092.884947155813,636047.05024850753
332,55959.313075317121,42584.427262265322,39960.946552810157,489753.98208044254
333,55542.084874049746,42584.427262265322,39832.552492711038,490211.7648398641
334,55216.089600300867,42584.427262265322,39558.974019345653,249468.7085821029
335,54769.6900302219,42584.427262265322,39507.087037641053,355780.23029611254
336,54292.253984131523,40861.347865987038,39554.874457073172,282429.44615279982
337,53513.604601032152,40085.478446853303,38568.429943594478,1405406.1283875837
338,52779.106775885572,38819.135579980873,38042.299442833355,896916.58151381544
339,52148.914986976488,38819.135579980873,37452.399321272547,408467.71168422425
340,52014.179585494618,38667.453086280017,37506.715217775898,431523.86897212797
341,51246.395103247858,38667.453086280017,36873.236954805034,534071.21644224832
342,50991.606222447524,38069.073646856225,36963.224713284566,783863.47017953987
343,50667.081672085078,37463.42725572607,37002.977168228652,882781.97937698697
344,50294.785014742709,36929.240609163229,36917.90591218492,1081924.6538168113
345,49784.550077872431,36521.135351549325,36274.968279888766,479947.309756995
346,49615.283528779772,36319.612691861301,36340.510427714427,952302.0427942978
347,49206.753621380929,35710.599317187749,36150.421994813478,597556.70149846596
348,48778.980682445763,35304.036605763366,36084.59604875675,710174.10296295048
349,48580.939482184876,35031.34209560747,35972.0147275122,330947.01454095141
350,48099.849729839174,33856.710711660562,36029.245175498938,347666.94272386446
351,47783.729567270777,33856.710711660562,36177.080830118561,642852.62615434348
352,47210.536324254041,33856.710711660562,35353.46107901229,662157.98391491361
353,46910.61810204581,33638.5921286304,35100.729197703469,848817.94406225334
354,46621.959470537622,33537.52204912158,34915.121037704346,512427.6796197826
355,46088.998350470989,33537.52204912158,35131.642428385734,731049.25279898732
356,45792.524540817358,33537.52204912158,35026.48464916418,229510.03052695756
357,45201.805893452874,32559.612064133675,34386.134692223131,631067.00388372689
358,44464.509922737503,31992.910190770621,33434.164334395784,766147.27238123817
359,44084.349564342148,31570.844242237617,33001.789643886172,478421.47108430893
360,43482.045909361688,31512.457755318741,31897.732286222974,1095490.1924570138
361,43171.385233976849,31512.457755318741,31717.635932473462,590004.47750870814
362,42774.717676240638,31305.385728224108,31417.12621646425,911437.68173970049
363,42334.385392443648,31305.385728224108,30916.443476093671,312351.49731807382
364,41951.257448037293,30897.948593871482,30348.283995817517,653182.91795081471
365,41710.093891538228,30897.948593871482,30268.191714802022,212253.36903482766
366,41463.739615162522,30579.975363529789,30147.785355282496,582942.84701807948
367,41240.064199085675,30362.506934816833,30209.2673843714,741261.8895328691
368,41109.050597879381,30228.416918695839,30230.166780830332,756350.41683996422
369,40878.917841030307,29849.139481930863,30258.01956540993,656692.78207454458
370,40596.941373611575,29646.619259356419,30212.6454264317,347352.97971631942
371,40385.454338851916,29515.190885072967,30138.536226015829,918700.45195383404
372,40067.836492108523,29113.190689846771,29882.026507786752,744490.95934003964
373,39902.394486942547,29053.093154835471,29933.641978253097,243689.07684897116
374,39543.276509730131,28384.369335016076,29860.682504766344,389034.07133450365
375,38969.332156630728,27508.225215658094,29631.29583839246,476441.72072860203
376,38764.658968124073,27508.225215658094,29750.123913706069,531753.16105944559
377,38385.973925394559,27508.225215658094,29177.516874767458,419095.65616981115
378,38230.656693324345,27494.652077451716,29168.081156455548,646149.27866218495
379,37970.274420276415,26878.948235614364,29206.118904694322,493363.03647793562
380,37728.596048241721,26722.636873914824,29030.923678720908,714595.47542020888
381,37470.999180455685,26722.636873914824,28940.600701159863,452107.04161364154
382,36843.940816161994,26597.746902839517,28446.23120224056,55956.500501543567
383,36604.530782809132,26255.107657630742,28528.397082968033,703725.89818534267
384,36188.071250084198,26215.724286627235,28293.383974976281,1169840.6304890851
385,35941.493573508509,24852.012690787487,28317.797495167692,446472.50457162777
386,35657.598899518467,24637.764810643966,27983.421426979588,319106.66840893205
387,35516.359488793736,24637.764810643966,27999.407409835323,1352216.028032114
388,35276.268120387293,24637.764810643966,28075.17675883905,538682.11932997161
389,34770.58611713523,23956.57500942194,27937.946480036069,875906.77547404473
390,34329.185644147175,22818.810753983853,27933.908157722944,502515.78518122068
391,34004.895266883854,22703.075228459791,28049.256990535941,866492.44160658331
392,33815.751895537513,22620.050064068684,27963.25371460614,316245.68180934916
393,33627.187537986341,22620.050064068684,27816.817395282422,180178.03850106738
394,33325.518499234277,22620.050064068684,27674.164995808744,512827.37034976122
395,33037.724763735001,22620.050064068684,27515.728194131327,310183.78927788773
396,32932.210053766765,22561.366708903697,27543.131263017931,987033.35267953749
397,32633.107548553733,21668.398230050407,27372.858921095594,1006223.9332521579
398,32516.345409646765,21668.398230050407,27290.150148618581,567962.72339415352
399,32343.643433016372,21537.010822936267,27235.192756972825,919113.50905983394
400,32109.186683510427,20899.342194727244,27191.301168706363,934951.44273955817
401,31873.33549279135,20601.158171596548,27195.303951822614,884519.52448616177
402,31363.003212195366,20393.188563254211,26553.406028989222,698073.3203983932
403,31204.579235651829,20393.188563254211,26547.131157938373,1051063.2819108609
