iter,avg_best,median_best,std_best,avg_mean
139,61128686.259825274,60294107.670249291,15874936.324239695,61841912.520218186
140,60506343.148239084,59596166.458304673,15726341.545270661,61203603.73957435
141,59848471.358258136,58983153.770362981,15574663.919470495,60554272.97047691
142,59184367.208804086,58348870.767821908,15437041.504109884,59893120.930159897
143,58513712.353775099,57740758.114094734,15284833.227802433,59239236.965862505
144,57897724.890515536,57123491.51779148,15147229.424015623,58570498.271006808
145,57265830.161105789,56565300.460472502,14977080.401400844,57928942.348931618
146,56604735.191688322,55989164.335296959,14826781.004905112,57334962.194924638
147,55954847.479207389,55369035.138045639,14682746.755327949,56650197.338803597
148,55354550.719399676,54763269.204895228,14555846.752021756,56003339.676681958
149,54770678.57403221,54088812.292487666,14487254.786952622,55396895.29049962
150,54167846.389652818,53547597.647969112,14375249.049908752,54808460.870303489
151,53521569.599909425,52962302.836480692,14270952.235432653,54224965.339025937
152,52914725.753562771,52468707.747145243,14180235.8554378,53576031.11991246
153,52389571.276272759,51889891.006642893,14085773.586054489,52979113.828618012
154,51764302.629600756,51223025.76338537,13933696.354944464,52447183.268033542
155,51222690.53724084,50653822.105930023,13854441.345006227,51828188.960081771
156,50660077.883821085,50184499.278965279,13767797.733247969,51262934.374763988
157,50097814.192947708,49358457.708336063,13662812.557233529,50704467.868910633
158,49537835.298559032,48848231.479544252,13572424.262459554,50136052.382979259
159,48964106.094140455,48354772.083344325,13442128.7070529,49587299.880622648
160,48406048.716777451,47695346.736124337,13363515.721002033,49022436.119183145
161,47832508.653992258,47155808.666166857,13232181.499481423,48446854.515369624
162,47249457.549302533,46495459.007136129,13103684.790354047,47873909.025586165
163,46676776.139623716,45920767.959099472,12971095.664643358,47279340.056815907
164,46150394.899260022,45421270.008703709,12867842.161355615,46749703.853570312
165,45621097.933545977,44831396.785905175,12770718.555230597,46206299.979354762
166,45066246.877086297,44202172.58581315,12656102.039911138,45667723.445668004
167,44575220.71926523,43704580.174178742,12581870.557875806,45117338.527831905
168,44073084.351977162,43228501.017093673,12499480.724120563,44622144.671472393
169,43567229.669513486,42757897.519233391,12363627.820143787,44111956.817320459
170,43048062.855390243,42228740.090521261,12258294.48301567,43617761.615422539
171,42557066.189733952,41698307.301464692,12143323.012419192,43102447.991503268
172,42135274.144071676,41290629.253490776,12081485.229784423,42618527.284440607
173,41598465.795335732,40709661.20781552,11957131.645089857,42167071.447693892
174,41063177.81505122,40226897.37465623,11808003.353123166,41649150.896030337
175,40594872.753517605,39790486.628351927,11715891.012021473,41118493.318108588
176,40091676.447953895,39219681.976837739,11618416.004945839,40634865.504410714
177,39588831.78737092,38810990.922416344,11515760.431220274,40138640.780250266
178,39145761.679359436,38353450.780331522,11424027.922174536,39645277.782715343
179,38652405.345045432,37827281.321184464,11314083.361338321,39184037.942287177
180,38174166.296517476,37341595.226242125,11219251.616504224,38693947.433810912
181,37714533.908425331,36847495.579694778,11129067.014674727,38216612.853639551
182,37232086.123291373,36357273.34364143,11026749.208976161,37764151.253783435
183,36767403.286251053,35990474.561391681,10925967.859585445,37286866.612462439
184,36317723.252176382,35584822.139585041,10807500.480992697,36809658.385519825
185,35840347.759553768,35121133.011796415,10696993.605007732,36356811.27065406
186,35422238.470480449,34760874.726285547,10589063.967617268,35882540.426724009
187,34992413.765620783,34246384.875243932,10479857.665652197,35458196.643898822
188,34575749.315671057,33943328.166983575,10367367.54818251,35029326.933828332
189,34129462.885579266,33571565.632604331,10264650.298653608,34615889.109688155
190,33720898.282374837,33177445.109325033,10162895.143652441,34180721.738536425
191,33320326.228896782,32791186.811594013,10068174.387086982,33761339.905460887
192,32878857.676682975,32388456.001797441,9983025.2623139657,33356437.500105381
193,32482140.234073509,32038771.151873577,9883072.3639551792,32917699.264709119
194,32080012.482092697,31616337.82867834,9779597.7555830833,32523428.64808685
195,31703284.63940553,31202535.962688424,9690412.7351424973,32122797.494705357
196,31301283.329439655,30704272.198770475,9591593.3943640999,31733843.575745262
197,30898654.685541611,30215788.302709449,9506228.3061989974,31340537.959334634
198,30520607.020076081,29804996.418098122,9416601.6747054141,30923740.725429241
199,30154470.260035411,29389618.386332173,9357279.3651825003,30549130.452811811
200,29771457.35845748,29072197.647682339,9275057.7514826879,30187519.866942294
201,29410964.729717966,28725568.883657917,9184218.6437900774,29809009.610809755
202,29046437.388212729,28306850.426870294,9097148.4854112491,29446103.519722901
203,28708980.116957597,27980388.165981464,9015664.435070781,29079335.568101212
204,28348801.409353171,27640094.126979999,8945481.0850316323,28739897.222703513
205,27984580.004568484,27261760.049206324,8846265.7169041429,28381260.551256932
206,27633420.768267911,26850404.628246929,8758236.4098200314,28014771.255602963
207,27293196.726515021,26528915.231819175,8686192.7586057093,27664553.034369495
208,26929914.512796536,26215383.660430502,8598898.4668061491,27313512.518692125
209,26577051.491020478,25845171.943133537,8531701.0374275949,26960112.171634018
210,26223692.243904453,25489044.567911312,8446014.1199155655,26610676.669912051
211,25902701.562824629,25265458.865361452,8374426.0302149383,26248828.172981687
212,25564744.874535475,24932462.072731562,8266847.3644153336,25933131.533636417
213,25230059.977601554,24636610.673445169,8186537.5076010982,25601037.100970339
214,24882580.319007359,24321763.364537306,8081201.2118299995,25255444.069208708
215,24570240.925899334,23991061.149152517,8005631.2336427672,24914223.404874735
216,24268161.993925516,23605416.917737998,7955265.5464988705,24595858.912123051
217,23959367.792443153,23251703.093588725,7901670.9814050011,24296230.491238751
218,23640560.80006779,22902861.193283238,7827491.6848307764,23983911.826045249
219,23326397.698324226,22553497.359435372,7767292.8361563943,23670208.642267361
220,23006593.950358715,22273241.838427629,7698663.502971,23350034.19086916
221,22705265.224550143,21965644.618367746,7616812.4918504022,23032131.098400746
222,22394422.177237548,21677233.426880732,7534587.6421561679,22732289.11897672
223,22102921.720489636,21413688.37398297,7462581.2169815535,22425086.191937275
224,21805206.721676815,21121118.263137471,7394086.0633635409,22127698.63758361
225,21524734.735219024,20784216.427027263,7324810.7256047083,21833928.075542722
226,21241281.03682204,20554967.045032598,7258295.0413781339,21545672.115596827
227,20937328.477281477,20285538.372889224,7199815.0143601093,21262671.021818418
228,20637811.57406361,19974620.011004809,7131346.6569048855,20962912.773128662
229,20370901.836647395,19716681.028365143,7062733.3180775372,20662181.931690905
230,20088569.862193491,19442795.461461782,6979979.1869861363,20393209.274931353
231,19789248.87638928,19193294.622048564,6886218.2811770178,20106091.548144229
232,19503072.225048449,18956020.942380283,6798388.9137541028,19815578.418029051
233,19225289.034020927,18701073.027685933,6719448.5207425551,19528343.053843856
234,18950532.142140269,18456337.212859154,6640302.6855421169,19252193.266870108
235,18688190.472097475,18090597.127038367,6573357.4684058698,18981104.554846976
236,18417560.836800132,17823998.292029805,6486527.0415600659,18714752.194464859
237,18166082.369694971,17617482.164266415,6419066.6162325172,18441994.829031505
238,17921355.339788429,17352016.092909552,6348099.2293131705,18187919.857812427
239,17657213.827194791,17054462.372168157,6261272.0098577337,17944676.828686249
240,17412639.113534823,16846294.168069195,6188391.9895810625,17680288.977825236
241,17174060.733019635,16573906.800405443,6122515.5735786203,17440693.385119919
242,16932744.55209193,16331723.250010183,6062615.4467244297,17199785.466034293
243,16683174.74205805,16058357.976011969,6001920.9087363016,16952331.472123366
244,16453548.865143888,15779895.875316974,5944351.4517117888,16707130.138512058
245,16226105.944465794,15525448.494131375,5894530.1171619836,16477665.81609695
246,15991257.88734255,15323641.230678437,5829369.2103587557,16249901.253265584
247,15772294.737830238,15099646.587591803,5758909.9538865061,16014587.320075542
248,15556186.432196053,14875921.424415231,5702611.2726725154,15799339.14028934
249,15314312.227652228,14672671.831551719,5607585.9632978505,15572008.670868594
250,15097222.30754903,14515680.134085391,5533372.630424221,15336315.939512493
251,14870154.962237371,14307929.035230972,5472486.4057236258,15117266.939122926
252,14666170.73104916,14097492.450114362,5408985.0034049302,14890472.688595694
253,14448473.500816513,13821937.770397505,5362989.0770579167,14684642.46846595
254,14240513.959192233,13653458.31075317,5294773.5937855113,14473807.163183581
255,14037023.815850515,13465286.272998789,5222955.110843055,14265456.802257158
256,13855920.329495156,13285173.921513069,5167537.5300170239,14061071.517517861
257,13655658.711349165,13072084.651643096,5100765.3966592532,13873561.34659137
258,13470207.587680129,12888053.680362139,5055369.4404280661,13680244.247888403
259,13268461.393692544,12717486.814839043,5001011.7584229363,13485657.437331064
260,13083175.704168877,12560762.583571058,4955206.1397138117,13286020.541687254
261,12880396.332867302,12365208.749712748,4887842.2175834784,13099723.248702489
262,12700606.787385559,12176792.316735458,4861117.326204529,12898040.104839705
263,12515198.044383308,11995620.319214333,4800625.9771404127,12716133.476744495
264,12315320.333590634,11764511.65724289,4747030.6693406831,12532262.801315626
265,12134491.735157054,11578132.141751613,4699657.0611313591,12330304.578711808
266,11957453.554441413,11436953.513331087,4644275.2898288546,12152579.443550164
267,11778975.122864496,11292446.127502609,4597667.2208746644,11980143.438279407
268,11601201.968807425,11140501.227089386,4545311.5315441862,11794323.759751113
269,11422449.148118265,10977765.300222889,4483314.1671446376,11616509.511621062
270,11232596.758529713,10780167.620869188,4433998.2227357216,11434612.714065891
271,11053963.094803056,10617709.692179842,4375955.6646516379,11254813.838012319
272,10883259.755569303,10493541.426101685,4317796.6052670488,11073345.586279254
273,10714221.509224249,10342908.905591521,4258335.0125016849,10899944.66655965
274,10551071.357398871,10151383.859195661,4201880.7005446302,10730850.219228815
275,10393316.50104196,9965091.7678594291,4151219.3172998545,10569401.987309219
276,10229986.481031973,9807736.5907775275,4094142.6406195811,10409331.814740892
277,10064869.110126767,9622496.8539061174,4044675.8417771342,10244681.496587045
278,9907023.6665129773,9498985.2603048347,3979939.2766686031,10086171.790755184
279,9749247.3262726348,9349480.7400027327,3933504.2559860232,9921940.1335565541
280,9592963.1321793366,9133012.3978872448,3891758.703493502,9767571.9298663437
281,9441511.9083372746,8991256.5093463175,3849231.410977507,9610957.86759739
282,9290803.275035115,8827757.0926029421,3800763.8345979424,9457105.9147397988
283,9135230.8912503738,8682185.7585104294,3750257.6295467815,9307337.1020610072
284,8986911.1070013028,8536397.6579180732,3697004.624510942,9151754.2846375871
285,8835956.6647856776,8412809.3156185038,3642384.6122319354,9001622.5121006966
286,8696595.0310868323,8260648.5135762244,3603719.8938507047,8853612.4915068131
287,8552148.7760593276,8133508.9241629262,3553272.8177042333,8710565.0945971347
288,8417592.7033598721,7975591.1685013194,3506239.824129933,8567573.8040097319
289,8284747.7990699084,7840651.7258788366,3454962.8110910207,8433495.3120317459
290,8148400.7866120124,7694910.5358126862,3414452.3593638381,8297577.4476386737
291,8019388.7289519934,7575910.0034668241,3367487.3896361645,8158874.2465763278
292,7890144.0237083519,7472967.5359078962,3317699.7743989183,8031438.6962677408
293,7752899.6078501241,7342824.1180320848,3267364.1149127972,7903523.7731731199
294,7623670.5177015932,7194696.521093931,3228414.2233422799,7767770.9719232293
295,7504750.246076257,7061620.8565817196,3192095.1612080415,7636300.3402175112
296,7388274.7566578509,6945218.9052387299,3156251.0473554954,7520839.7670516493
297,7267488.9455715688,6823872.4012197433,3113820.4240311645,7398564.5154449288
298,7144187.810996322,6694283.9689756818,3064299.9147805599,7279995.4423463363
299,7022593.9027404254,6586187.6410152232,3020235.0800187276,7157664.7557295449
300,6904491.1318812249,6458433.9562189896,2987549.3476481969,7034725.8104348201
301,6787102.9533188911,6339378.4462603685,2944862.0320152952,6918181.9696561014
302,6672546.4062764738,6204908.1960829301,2908828.4403213519,6798590.5877282629
303,6559887.5869895658,6117068.9802996628,2868765.7394150165,6683978.4214147683
304,6439893.7789258845,6010640.6356192939,2826606.7318100529,6572000.0102631981
305,6336274.9726434331,5920771.7981356829,2796943.2190692006,6453805.0923049552
306,6229754.3755439706,5834422.3224002533,2759136.1923728464,6346316.5354978833
307,6119064.1354786139,5734089.5706437435,2721901.3295649965,6239971.2538135136
308,6021768.2413570341,5648650.6657677321,2694856.7815424246,6131156.6617417457
309,5920111.8034371315,5545710.2958701737,2660532.9190074527,6032819.4120875848
310,5812431.5161406817,5438135.4792637406,2628767.3154539391,5931707.6038518203
311,5714045.7015076624,5345013.4438230423,2598711.7424226818,5824403.836496803
312,5617245.3241023747,5257739.7218127567,2563464.1092738062,5723966.0993251475
313,5514083.3995663077,5148479.2296017213,2528002.7330776164,5624397.9373123841
314,5419230.4902923591,5050776.1587922601,2490829.3440255304,5526552.3776773848
315,5326564.2192386687,4954210.5430061966,2453012.4602963524,5427839.3626269279
316,5231112.1742295278,4839749.5124838399,2429596.7887454564,5335864.872704179
317,5134487.542650912,4751986.1026095813,2395508.3130629375,5242112.6491201101
318,5045299.516092361,4634485.0221035127,2366317.1497889445,5144322.6538196383
319,4946199.6606168728,4557383.3775712773,2320492.1652128999,5053253.5749497162
320,4861743.8459061719,4484413.6469473094,2286972.6494166018,4957804.920426297
321,4770379.9512545485,4392176.8812459782,2256276.4423979851,4869563.4815381672
322,4680680.1775502879,4316274.2762567736,2221365.1945064068,4777206.6156228045
323,4598421.0784190157,4247892.5279471101,2189512.093182642,4690915.1103012208
324,4514591.0627140403,4151383.7925759759,2165684.4996123654,4607561.4224055223
325,4433786.1099518025,4089744.0198041718,2130688.2242950825,4522709.7695907643
326,4343993.1596042374,3981390.6938700313,2106706.2625511256,4442276.2821205081
327,4262642.6460715076,3899252.6836894406,2074930.7069799718,4354906.4823517315
328,4179521.9307468394,3818270.7419428458,2043032.312140716,4270312.2951039085
329,4106964.6869660821,3751615.5734049166,2017909.2855878747,4190745.721846207
330,4025274.1948184422,3685328.8767438252,1993102.7823547476,4114061.5433431165
331,3948387.2474167519,3612518.2530834232,1960117.0008223976,4032942.2664163066
332,3878676.2098212666,3551047.6976501001,1933612.3295848125,3956574.5760053834
333,3801956.6388110803,3484813.4152361476,1907829.4816389068,3885316.8211996863
334,3729444.361260036,3410038.2115644114,1882126.9583913879,3813276.9758162205
335,3660695.1756011997,3340747.7849597866,1855326.1378168173,3737523.2912646323
336,3591699.0331524736,3268587.6200032504,1832251.3267325913,3669443.3611134514
337,3522244.0867136996,3206509.7838967717,1806896.8366538426,3598806.6023058365
338,3455857.0189999812,3148631.2125466038,1778945.641886038,3528687.8640360581
339,3390518.7959935833,3082089.1286547314,1754488.7111842493,3464747.6571280709
340,3325968.9074614248,3034043.1602524249,1728413.021748336,3396791.2274573972
341,3263807.5960899433,2955023.9066839418,1702955.5860350188,3332832.4378388589
342,3201876.357850539,2899498.0000111125,1674213.3371226864,3271253.2232895424
343,3138907.0674786242,2832953.8811653825,1648366.9059564781,3207122.6887186025
344,3078238.8188434555,2765169.117101009,1622338.8057996379,3145435.6655377937
345,3015084.9566054652,2705602.6865130998,1595228.7456599914,3084749.2947555385
346,2959219.6864870912,2646370.9955252903,1572801.4691573321,3023331.5097650955
347,2901388.8090186594,2587968.7912180908,1549793.314094811,2965197.8494378109
348,2841583.449989967,2528721.4336735038,1527084.2843694957,2909388.7730219346
349,2785650.5403258693,2483110.6046796297,1507286.0049526582,2848732.5813617785
350,2729101.4931412493,2425540.5754867638,1484729.9590263108,2791888.3471585121
351,2675050.8365935432,2388253.3726901012,1461557.2064541355,2734502.5459650103
352,2616293.1643167092,2345836.7738613626,1437240.7620558126,2681537.6537502492
353,2563370.2147826492,2296607.3499306431,1419696.0260999119,2625097.5646045269
354,2510259.0745455655,2231358.4755304269,1399495.6065716492,2569418.0583941354
355,2458795.791477365,2179645.5995944384,1376911.8635102881,2515189.2487128037
356,2407681.0216598972,2129029.4348544101,1352478.6964489003,2466125.4046973293
357,2358402.2681293539,2086424.4375534481,1331200.5379086542,2413929.5422781836
358,2308111.807016823,2041993.9908539215,1308448.69228431,2363201.3989182948
359,2258537.7543626712,2004321.263578603,1287500.8273135517,2314497.1731136013
360,2212119.6299144123,1952378.6435370275,1268898.896231652,2263647.6203692765
361,2166691.2729279101,1910548.4494652427,1248735.282180636,2217570.9471430248
362,2123494.0108717675,1862238.2097168129,1230927.929355541,2173801.5697043473
363,2076765.8822112978,1828789.89999252,1209501.7074088654,2127961.5030831643
364,2029076.9162307605,1781360.4447159159,1185508.565391408,2082144.9395788228
365,1988846.8671321783,1750123.9357829378,1168810.8853777258,2034697.2599472222
366,1944797.315558332,1700819.4345468935,1147099.2582304347,1994275.4953344939
367,1905713.278594495,1669692.1455904343,1129717.9334083656,1950315.6386117926
368,1864228.3723134412,1637026.8754533909,1108937.3457739141,1909404.9717946318
369,1822638.9833508295,1597154.1576688909,1091802.8085289693,1869125.7725149053
370,1779869.981477682,1564850.2261843798,1069876.2353931994,1827056.3208084791
371,1739218.4744263855,1532261.5735549675,1050987.3281877211,1785008.3832501231
372,1701882.3499283227,1498597.213498018,1036089.0258929923,1744308.7696055709
373,1662034.8268526921,1466021.2339296048,1015265.3253889084,1705886.5716676873
374,1624581.6904041644,1432733.4207824753,995604.41199456889,1667154.1362688243
375,1587408.5880386212,1400584.6808142681,976839.32186515932,1629039.1390858032
376,1549130.4831869623,1369042.1166071743,957250.72917600779,1590724.6147047249
377,1512151.1246029153,1326070.3531964212,942132.0076151737,1553858.1818992831
378,1477771.4546626844,1296098.9140109599,923966.95382704423,1516251.4521245493
379,1445980.6368071416,1274117.2144284211,908654.5612523302,1481912.0719855679
380,1411587.4442037425,1242511.7632379197,893802.48274016671,1448944.0954686953
381,1379297.6992708303,1213260.2829781896,875364.45679138799,1416484.9741307378
382,1348643.9602258059,1177506.1876938371,860738.40045203152,1383413.8902107303
383,1314251.3406099081,1149880.7626513857,842089.95940090751,1352355.6221471494
384,1283035.4867252512,1122362.8713470388,826055.75940399594,1318260.0847749028
385,1251021.7205330983,1096615.7457928634,806853.45265174855,1286886.0488833392
386,1221165.5830131141,1072314.9976263724,792358.7955632438,1255258.2715382173
387,1191657.8063183737,1042061.0370475599,778894.46271954186,1224603.1007741711
388,1160107.3582613049,1010687.9403784606,760137.2490796952,1195019.6340726567
389,1133166.8910900657,990695.88033096469,744737.77493164386,1163592.3035759137
390,1104638.7829054806,964655.52738775662,728444.99175339274,1136638.0597562508
391,1077995.0960291096,941594.16810243111,716056.05105668097,1108448.3196407263
392,1051895.0394223549,922757.99299498415,703293.70470139338,1081273.4285421241
393,1025971.5453090805,896190.37903406017,687885.04583183618,1055134.0315981053
394,998052.9597994677,873293.53248813585,672683.78679866157,1029030.7821698525
395,972834.22888142033,850722.06491980283,658538.0505588532,1002021.7704963337
