iter,avg_best,median_best,std_best,avg_mean
217,1354.792602544833,783.57677982890436,1088.3668815978933,1725.3041713195457
218,1347.288737118264,783.57677982890436,1078.2734950045258,1714.7734653121784
219,1347.2630084369487,783.57677982890436,1078.2440270609868,1707.9642001473264
220,1340.0291252285022,783.57677982890436,1070.6380856548067,1701.4262867010918
221,1337.6464665398032,783.57677982890436,1072.4593796306549,1693.6378306483782
222,1337.6464665398032,783.57677982890436,1072.4593796306549,1687.7438596216527
223,1332.8352230654295,783.57677982890436,1076.1684534275453,1680.5985061015265
224,1331.2393363401682,783.57677982890436,1077.1180038459418,1674.0699093392318
225,1327.7229757363284,783.57677982890436,1078.1558072882149,1668.9910065678698
226,1327.7229757363284,783.57677982890436,1078.1558072882149,1663.1893966080133
227,1323.9711300689207,783.57677982890436,1075.2988600881538,1656.9879436047718
228,1322.7180749487127,783.57677982890436,1075.0263263933946,1650.5118580898707
229,1318.8653449713358,783.57677982890436,1077.0925711985403,1646.0847995347162
230,1313.8400096005259,783.57677982890436,1069.1911737410246,1640.1160456463033
231,1311.190715241069,783.57677982890436,1071.5438391674427,1635.0216837312587
232,1311.1766412323873,783.57677982890436,1071.5526808339123,1630.2133142921052
233,1309.6443146995182,782.76081968165749,1070.1541193316557,1625.8007508374185
234,1309.6443146995182,782.76081968165749,1070.1541193316557,1622.5007525310002
235,1304.4326622928393,748.71708234008565,1068.6447953230431,1619.1073991731353
236,1304.4326622928393,748.71708234008565,1068.6447953230431,1614.4438541483235
237,1304.4326622928393,748.71708234008565,1068.6447953230431,1611.7875643798579
238,1296.545498146638,704.69997692821994,1071.9461693552653,1607.8617082959711
239,1296.545498146638,704.69997692821994,1071.9461693552653,1603.5608836693127
240,1294.1675750613836,704.69997692821994,1074.0239834836082,1599.5709649841749
241,1293.1228821718332,704.69997692821994,1074.6789199009181,1594.9192232683424
242,1293.1228821718332,704.69997692821994,1074.6789199009181,1592.2861704195921
243,1290.619111097071,704.69997692821994,1076.8841127809085,1589.5003122487606
244,1285.4407802361477,648.86927417220636,1079.8902395925627,1586.5515514265774
245,1282.9035405308632,648.86927417220636,1076.8816321751181,1583.3317171601718
246,1282.0058151625381,648.86927417220636,1077.5798529364693,1580.0362047933984
247,1281.7532629681195,648.86927417220636,1077.2232859849089,1577.4864232242596
248,1281.7532629681195,648.86927417220636,1077.2232859849089,1574.6370772592888
249,1276.7536938848746,648.86927417220636,1075.8379272974373,1571.2411430405766
250,1272.9320055533051,648.86927417220636,1077.3574080449348,1567.1000954482151
251,1270.5605254547943,648.86927417220636,1074.128160722292,1563.4913607804838
252,1270.5605254547943,648.86927417220636,1074.128160722292,1560.4816441950477
253,1269.8097054894561,637.60697469213073,1074.5767315151602,1557.8754742237063
254,1267.050262946505,631.29925330507569,1076.3651494352425,1553.5297311051286
255,1267.050262946505,631.29925330507569,1076.3651494352425,1550.8721378357582
256,1261.2612455742421,631.29925330507569,1065.8806735616072,1548.4114813222668
257,1256.1137854475087,608.64395663938649,1066.6858222710173,1545.4185932066653
258,1252.5212257962189,608.64395663938649,1062.0026879605598,1541.9038408073768
259,1252.2545598882853,608.64395663938649,1062.1077510964683,1539.7643123951555
260,1251.7659151681157,608.64395663938649,1062.5015386914915,1535.992573627379
261,1247.122796385624,608.64395663938649,1054.9229990223862,1531.7595731674653
262,1246.3318521777398,608.64395663938649,1053.7899264218781,1528.669782596075
263,1238.2960637682575,608.64395663938649,1050.4834039712325,1525.7750805919475
264,1238.2960637682575,608.64395663938649,1050.4834039712325,1522.6401329971025
265,1233.2197446646358,608.64395663938649,1049.9365739929999,1519.1169680887235
266,1233.2197446646358,608.64395663938649,1049.9365739929999,1516.2567909850948
267,1231.9065727277202,608.64395663938649,1048.8889365591144,1512.6013381689968
268,1231.9065727277202,608.64395663938649,1048.8889365591144,1509.0513070989239
269,1231.8887463976425,608.64395663938649,1048.8520574326069,1506.6669598812084
270,1229.5698222534816,608.64395663938649,1050.8513516888208,1503.7720355056963
271,1229.1121064902393,608.64395663938649,1051.2311723055507,1501.3777855815094
272,1229.1121064902393,608.64395663938649,1051.2311723055507,1498.1259899669644
273,1228.2373029258281,608.64395663938649,1051.97119995653,1496.3013591970152
274,1227.7445889221258,608.64395663938649,1052.3064475198889,1493.2773017513637
275,1227.7445889221258,608.64395663938649,1052.3064475198889,1491.4206533775441
276,1226.4942446069933,608.64395663938649,1052.2342380315504,1489.2791475576416
277,1218.5568366964917,608.64395663938649,1041.5917523493497,1485.5705389736827
278,1218.5568366964917,608.64395663938649,1041.5917523493497,1483.7323777494933
279,1211.4098350262821,608.64395663938649,1032.8103341424153,1480.6406282936634
280,1205.1776177802808,608.64395663938649,1032.5784518870028,1476.4923807551324
281,1204.1256302490453,608.64395663938649,1033.3898627356116,1473.7386165501432
282,1204.1256302490453,608.64395663938649,1033.3898627356116,1471.293555155735
283,1199.0809595597066,608.64395663938649,1028.5079951289974,1469.1013008425221
284,1198.2967021008121,608.64395663938649,1029.1636673671596,1466.7599612625884
285,1196.3478512504173,608.64395663938649,1026.1264548414595,1463.8828483305251
286,1195.3649844092781,608.64395663938649,1026.972669994951,1461.1924358381211
287,1195.3649844092781,608.64395663938649,1026.972669994951,1459.1295531386411
288,1195.174683380068,608.64395663938649,1026.999921761063,1457.530380958591
289,1195.174683380068,608.64395663938649,1026.999921761063,1454.8136386555768
290,1193.6933153220918,608.64395663938649,1028.0745103384095,1452.5921304540525
291,1193.6933153220918,608.64395663938649,1028.0745103384095,1450.4045565459633
292,1191.7055175662815,608.64395663938649,1024.0183392980675,1448.509765063096
293,1191.1125223719212,608.64395663938649,1024.5411296623035,1445.7081417990507
294,1185.1305358609081,598.47920700829468,1027.858147407808,1442.3532336851054
295,1180.5939268306545,598.47920700829468,1022.5602555662581,1440.8576196253523
296,1177.7179933590169,598.47920700829468,1022.5196842330331,1437.9086009535552
297,1174.7045788980633,598.47920700829468,1020.0746435448095,1436.560565671813
298,1174.0826806460855,598.47920700829468,1020.2102322201763,1434.1913820301511
299,1173.1289971399813,598.47920700829468,1020.9494272025676,1430.9351017542738
300,1164.2683121150035,598.47920700829468,1013.8957402749277,1429.0726739982529
301,1164.2683121150035,598.47920700829468,1013.8957402749277,1426.0381821521094
302,1164.2683121150035,598.47920700829468,1013.8957402749277,1423.7852993032366
303,1163.9767092962336,598.47920700829468,1014.0657980469516,1421.3593077126156
304,1163.9767092962336,598.47920700829468,1014.0657980469516,1419.3116900654102
305,1157.0770959697006,598.47920700829468,1019.6399377093238,1416.3219440186801
306,1157.0770959697006,598.47920700829468,1019.6399377093238,1414.4906228141349
307,1157.0770959697006,598.47920700829468,1019.6399377093238,1412.5420726621533
308,1157.0770959697006,598.47920700829468,1019.6399377093238,1410.8337066601646
309,1156.8678828672594,598.47920700829468,1019.8111622901943,1408.4744721270388
310,1156.8678828672594,598.47920700829468,1019.8111622901943,1406.795744810679
311,1156.8678828672594,598.47920700829468,1019.8111622901943,1405.0172109283551
312,1156.8678828672594,598.47920700829468,1019.8111622901943,1404.122776016166
313,1155.9356070922906,598.47920700829468,1020.6000907809552,1402.3182693241274
314,1155.9356070922906,598.47920700829468,1020.6000907809552,1401.2498821791785
315,1153.493596973236,598.47920700829468,1017.9534814827317,1398.9742860124268
316,1153.493596973236,598.47920700829468,1017.9534814827317,1397.6378716681609
317,1152.4576558871543,598.47920700829468,1018.1189987805753,1395.013990666434
318,1152.4576558871543,598.47920700829468,1018.1189987805753,1392.6442394641495
319,1152.4576558871543,598.47920700829468,1018.1189987805753,1391.2478003706851
320,1152.4576558871543,598.47920700829468,1018.1189987805753,1390.1052213429648
321,1152.3823818340632,598.47920700829468,1018.180682507998,1388.7693247232689
322,1152.3823818340632,598.47920700829468,1018.180682507998,1387.7340497926864
323,1150.7888223835878,598.47920700829468,1014.9183523016494,1386.3339329892431
324,1150.114151154703,598.47920700829468,1014.2194941506796,1384.5264362980756
325,1149.8564901956813,598.47920700829468,1013.8089229105605,1382.2189364454362
326,1149.7563714839002,598.47920700829468,1013.7062160154247,1380.6744755286745
327,1145.3857440053864,598.47920700829468,1010.8883646766351,1378.2937870322505
328,1141.5939086305073,598.47920700829468,1003.4321255996692,1376.7878521685345
329,1141.5939086305073,598.47920700829468,1003.4321255996692,1374.7394127013247
330,1141.5939086305073,598.47920700829468,1003.4321255996692,1373.2632633462147
331,1141.1477105178872,598.47920700829468,1003.7788249590137,1371.8718254821028
332,1141.1477105178872,598.47920700829468,1003.7788249590137,1370.7783716735612
333,1141.1477105178872,598.47920700829468,1003.7788249590137,1368.9591881511978
334,1141.1477105178872,598.47920700829468,1003.7788249590137,1368.0309173499541
335,1141.1477105178872,598.47920700829468,1003.7788249590137,1366.240118656819
336,1141.1477105178872,598.47920700829468,1003.7788249590137,1365.378152807004
337,1141.1477105178872,598.47920700829468,1003.7788249590137,1364.4354609811708
338,1141.1477105178872,598.47920700829468,1003.7788249590137,1363.4721106651698
339,1140.2752972482533,598.47920700829468,1004.5387802981448,1361.1828073109875
340,1140.0853267792802,598.47920700829468,1004.6999342888325,1360.1947142087404
341,1140.0853267792802,598.47920700829468,1004.6999342888325,1359.7603316533257
342,1140.0853267792802,598.47920700829468,1004.6999342888325,1358.1505434908161
343,1137.6122024310819,598.47920700829468,1006.7190316877245,1357.2942516047301
344,1137.6122024310819,598.47920700829468,1006.7190316877245,1355.9484250551454
345,1137.6122024310819,598.47920700829468,1006.7190316877245,1354.1311141142833
346,1130.1562804142316,598.47920700829468,995.42659875983929,1353.2712104363022
347,1130.1562804142316,598.47920700829468,995.42659875983929,1352.043319529326
348,1130.1562804142316,598.47920700829468,995.42659875983929,1351.1204169557302
349,1130.1562804142316,598.47920700829468,995.42659875983929,1350.251121232646
350,1129.7086939449339,598.47920700829468,995.77495268214443,1349.3521287605072
351,1127.353696159093,598.47920700829468,997.54639020755485,1348.4827942661152
352,1127.353696159093,598.47920700829468,997.54639020755485,1346.9574691913974
353,1127.353696159093,598.47920700829468,997.54639020755485,1345.7864504477054
354,1127.353696159093,598.47920700829468,997.54639020755485,1345.0282489163642
355,1123.924448650361,598.47920700829468,990.91726842894695,1343.5365003318816
356,1123.924448650361,598.47920700829468,990.91726842894695,1341.7204083994941
357,1123.924448650361,598.47920700829468,990.91726842894695,1340.9833913530122
358,1123.924448650361,598.47920700829468,990.91726842894695,1340.1064665109495
359,1123.924448650361,598.47920700829468,990.91726842894695,1338.579861626592
360,1123.924448650361,598.47920700829468,990.91726842894695,1337.5432801898833
361,1123.924448650361,598.47920700829468,990.91726842894695,1336.5125367677488
362,1122.8092857196427,598.47920700829468,988.82627189716231,1335.0169778077184
363,1122.8092857196427,598.47920700829468,988.82627189716231,1334.2489263698092
364,1121.1657476442804,598.47920700829468,990.13558665723031,1332.9902556167476
365,1121.1657476442804,598.47920700829468,990.13558665723031,1332.0351541218954
366,1121.1657476442804,598.47920700829468,990.13558665723031,1331.3421644655223
367,1121.1657476442804,598.47920700829468,990.13558665723031,1330.2961174003515
368,1121.1657476442804,598.47920700829468,990.13558665723031,1328.8402034817707
369,1121.1657476442804,598.47920700829468,990.13558665723031,1327.8891559057561
370,1116.9660032742095,598.47920700829468,989.15068109038225,1327.0356919259661
371,1114.5195784225937,598.47920700829468,987.07199850859354,1325.8528949910258
372,1114.5195784225937,598.47920700829468,987.07199850859354,1324.0340589463301
373,1113.569668678484,598.47920700829468,986.91814201128796,1323.536727059143
374,1113.569668678484,598.47920700829468,986.91814201128796,1322.4774243067984
375,1113.569668678484,598.47920700829468,986.91814201128796,1321.7782727707656
376,1113.569668678484,598.47920700829468,986.91814201128796,1320.4170773496267
377,1113.569668678484,598.47920700829468,986.91814201128796,1319.4207778422888
378,1113.569668678484,598.47920700829468,986.91814201128796,1318.9019610810412
379,1113.569668678484,598.47920700829468,986.91814201128796,1317.9329011734321
380,1112.9131978649064,598.47920700829468,987.45267615502189,1316.9460754626696
381,1109.751503742807,598.47920700829468,982.27966222720374,1315.4594697598627
382,1109.751503742807,598.47920700829468,982.27966222720374,1313.8710881780587
383,1109.751503742807,598.47920700829468,982.27966222720374,1312.9553525140057
384,1109.751503742807,598.47920700829468,982.27966222720374,1312.3561121772468
385,1109.0447725035795,598.47920700829468,982.90332025201064,1311.6230165088211
386,1105.2282163731484,598.47920700829468,976.91845700506803,1310.7006550118606
