iter,avg_best,median_best,std_best,avg_mean
155,105.398,75.3723,79.9793,162.327
156,104.971,75.3723,79.3229,234.89
157,98.7242,70.259,76.6946,151.105
158,97.3435,69.6382,75.3602,217.644
159,92.5434,62.4465,76.5833,142.316
160,90.334,61.8708,75.6004,193.013
161,87.9645,59.464,75.345,130.946
162,87.8295,59.464,75.3464,183.669
163,84.5141,55.9992,74.5581,124.054
164,84.2089,55.9992,74.5305,162.262
165,80.3593,51.9267,74.685,110.885
166,79.7897,51.9267,74.7172,150.825
167,76.5297,48.855,74.7042,103.74
168,76.3763,48.855,74.7255,141.466
169,72.514,45.394,74.0775,97.2221
170,72.1796,45.394,74.1464,134.3
171,70.6401,43.0578,74.6837,93.9165
172,70.5697,42.9935,74.6279,125.888
173,67.91,40.7091,72.6653,90.1326
174,67.91,40.7091,72.6653,117.552
175,66.134,39.3688,72.381,85.0054
176,65.1568,39.3688,71.6018,112.243
177,63.3126,38.4996,69.9339,82.2121
178,62.9863,38.4996,69.7338,103.544
179,61.4071,38.2786,67.6717,77.9618
180,61.272,38.2786,67.3886,98.5775
181,59.8539,37.142,66.2171,74.5197
182,59.4182,37.142,65.2467,93.4453
183,58.6217,36.7523,65.2997,71.1756
184,57.5636,36.7523,64.0867,88.5794
185,56.4805,36.0991,63.4849,68.6555
186,55.6301,36.0991,61.3146,84.9047
187,54.7611,35.3617,61.4969,66.2168
188,54.6395,35.3617,61.4183,80.0984
189,53.7478,34.7327,60.836,63.0991
190,53.4842,34.7327,60.6277,76.5678
191,52.4197,33.8693,59.622,60.9418
192,51.819,33.8693,57.1444,73.4699
193,50.4616,33.1547,56.7315,58.5452
194,50.3926,33.1547,56.7511,70.0546
195,49.3226,32.8591,55.1928,56.843
196,49.1467,32.8591,55.0401,66.9718
197,47.704,31.7984,53.6642,55.0333
198,47.4351,31.7984,52.3135,63.7457
199,46.7599,31.6875,51.8126,52.7056
200,46.1717,31.6875,50.4263,61.12
201,45.0582,31.2904,48.4915,50.5558
202,44.6063,31.2904,47.566,58.9556
203,43.6928,31.2033,45.6779,49.0218
204,43.1361,31.2033,43.8764,56.7259
205,42.7769,31.0117,43.8063,47.825
206,42.3816,31.0117,42.7285,54.2791
207,41.8816,30.7625,41.6376,46.155
208,41.2562,30.7625,39.7974,52.3956
209,40.462,30.4979,38.0937,44.7086
210,40.1232,30.4979,36.5622,49.7175
211,39.602,30.3765,36.1545,43.1477
212,39.3292,30.3765,34.8175,48.0645
213,38.6982,30.2994,33.2409,41.9769
214,38.5296,30.2994,32.4678,46.395
215,37.7311,30.0949,29.9451,40.8291
216,37.5843,30.0949,29.2511,45.0495
217,37.1139,29.939,28.0884,40.026
218,36.6867,29.9351,26.1304,43.4658
219,36.4683,29.764,25.8517,39.0191
220,35.9976,29.764,23.8782,42.3204
221,35.7107,29.6974,23.0093,38.1167
222,35.4254,29.6974,21.8201,41.2691
223,35.0922,29.5835,20.8195,37.3426
224,34.8962,29.5835,20.0792,40.2804
225,34.5439,29.4754,19.2198,36.6101
226,34.2354,29.4754,18.1108,39.1223
227,33.9146,29.3371,17.3594,35.7008
228,33.7314,29.3371,16.7584,38.1588
229,33.3982,29.2961,15.935,35.0705
230,33.1995,29.2961,15.4024,37.4289
231,32.9298,29.2752,14.9726,34.5431
232,32.6249,29.2752,14.3624,36.513
233,32.4701,29.221,14.1306,33.9629
234,32.1964,29.221,13.6174,35.7446
235,32.054,29.0631,13.5426,33.3731
236,31.8656,29.0395,13.3929,35.0833
237,31.7399,29.0022,13.2314,32.887
238,31.6373,29.0022,13.1892,34.592
239,31.5125,28.9982,13.165,32.5959
240,31.4892,28.9982,13.0622,34.0977
241,31.4092,28.9741,13.0262,32.3464
242,31.4048,28.9741,13.0263,33.8878
243,31.3341,28.8222,13.0285,32.2513
244,31.3335,28.8222,13.0287,33.6187
245,31.2732,28.8222,12.959,32.1347
246,31.273,28.8222,12.9591,33.269
247,31.2202,28.8061,12.8932,31.9856
248,31.2186,28.8061,12.8935,32.9758
249,31.1774,28.7822,12.8929,31.8309
250,31.1761,28.7822,12.8931,32.7577
251,31.1353,28.7343,12.8562,31.7162
252,31.1328,28.7343,12.8566,32.563
253,31.0589,28.7181,12.8407,31.6138
254,31.0576,28.7181,12.841,32.3701
255,31.0103,28.6667,12.8087,31.5223
256,31.0066,28.6667,12.8093,32.1822
257,30.9583,28.6372,12.7499,31.406
258,30.9539,28.6372,12.7357,32.0592
259,30.9121,28.6053,12.6649,31.3144
260,30.9108,28.6053,12.6651,31.9738
261,30.885,28.564,12.6698,31.2563
262,30.8727,28.564,12.6241,31.8182
263,30.8335,28.537,12.6311,31.18
264,30.8291,28.537,12.6318,31.7239
265,30.7981,28.5103,12.6374,31.1212
266,30.7788,28.4882,12.55,31.585
267,30.738,28.4773,12.492,31.0679
268,30.7369,28.4773,12.4922,31.4656
269,30.723,28.4647,12.4952,31.0208
270,30.7197,28.4579,12.4957,31.3735
271,30.7011,28.4579,12.4993,30.9639
272,30.7004,28.452,12.4994,31.2763
273,30.6824,28.4303,12.503,30.9068
274,30.6824,28.4303,12.503,31.1938
275,30.6573,28.4031,12.501,30.8714
276,30.653,28.4031,12.5017,31.1445
277,30.6218,28.3846,12.439,30.841
278,30.6169,28.3826,12.4372,31.082
279,30.5973,28.3802,12.4319,30.8079
280,30.5822,28.3499,12.3916,30.9962
281,30.5647,28.3393,12.3866,30.7594
282,30.5537,28.3393,12.3537,30.9509
283,30.5312,28.3253,12.3188,30.7111
284,30.5206,28.3253,12.3205,30.8815
285,30.495,28.313,12.258,30.6656
286,30.4917,28.3057,12.2544,30.8059
287,30.4688,28.2697,12.2051,30.6199
288,30.4529,28.2691,12.1624,30.7406
289,30.4256,28.252,12.1267,30.5746
290,30.411,28.2342,12.0724,30.6853
291,30.3888,28.2339,12.0243,30.5291
292,30.3758,28.2245,11.9758,30.6255
293,30.3539,28.2001,11.9342,30.4872
294,30.3421,28.2001,11.8896,30.5684
295,30.3226,28.174,11.8642,30.4444
296,30.311,28.174,11.8302,30.5211
297,30.29,28.1583,11.8087,30.4118
298,30.2808,28.1439,11.777,30.4605
299,30.2629,28.1213,11.7593,30.3656
300,30.2505,28.1213,11.724,30.4206
301,30.2312,28.1104,11.7057,30.3257
302,30.2255,28.1091,11.697,30.3825
303,30.205,28.0734,11.6851,30.2926
304,30.2002,28.0734,11.6807,30.3454
305,30.1819,28.062,11.6697,30.2702
306,30.1785,28.062,11.6666,30.3095
307,30.1637,28.0529,11.6525,30.2424
308,30.1588,28.0517,11.6471,30.2694
309,30.1415,28.0273,11.6493,30.2103
310,30.1314,28.0199,11.6402,30.2376
311,30.1117,28.0035,11.6439,30.178
312,30.1085,28.0003,11.6444,30.2054
313,30.093,27.9769,11.6367,30.1529
314,30.0855,27.97,11.638,30.176
315,30.068,27.9606,11.6338,30.1268
316,30.0616,27.9452,11.6313,30.1428
317,30.0447,27.9249,11.627,30.0954
318,30.0349,27.9065,11.6287,30.1105
319,30.0183,27.8905,11.6219,30.0665
320,30.0113,27.8843,11.618,30.078
321,29.9941,27.8658,11.6125,30.0353
322,29.9858,27.8658,11.607,30.0507
323,29.968,27.8529,11.6061,30.009
324,29.9583,27.8529,11.6056,30.0209
325,29.9431,27.8293,11.5955,29.9814
326,29.9344,27.8293,11.5927,29.9929
327,29.9193,27.8176,11.5896,29.9537
328,29.9091,27.8176,11.5851,29.9609
329,29.892,27.8017,11.5832,29.9263
330,29.8816,27.7906,11.579,29.9303
331,29.8646,27.7716,11.5746,29.8987
332,29.8526,27.7587,11.572,29.8993
333,29.8362,27.7429,11.5721,29.8705
334,29.8237,27.7378,11.5651,29.8676
335,29.8089,27.7218,11.5678,29.84
336,29.7954,27.703,11.5662,29.8376
337,29.7781,27.6913,11.5627,29.8087
338,29.7673,27.6859,11.5575,29.8051
339,29.748,27.6605,11.5538,29.7782
340,29.7366,27.6435,11.5496,29.774
341,29.7213,27.6261,11.5522,29.7482
342,29.7059,27.6129,11.5447,29.7416
343,29.6906,27.5927,11.5443,29.7159
344,29.673,27.5782,11.5318,29.7074
345,29.6537,27.5586,11.5227,29.6825
346,29.6422,27.5432,11.5191,29.6717
347,29.6241,27.5213,11.5068,29.6485
348,29.6054,27.4969,11.4899,29.636
349,29.5902,27.4791,11.4918,29.6134
350,29.5718,27.4617,11.4734,29.6006
351,29.5513,27.4391,11.4587,29.5765
352,29.5335,27.4194,11.4462,29.563
353,29.5136,27.401,11.4344,29.5376
354,29.493,27.3773,11.41,29.5231
355,29.4731,27.3606,11.3897,29.4988
356,29.4561,27.3466,11.3848,29.4829
357,29.4379,27.325,11.3705,29.4599
358,29.4178,27.3069,11.3535,29.4439
359,29.3964,27.2959,11.3298,29.421
360,29.3813,27.2792,11.3297,29.4058
361,29.3614,27.2623,11.3157,29.3835
362,29.3443,27.2475,11.3051,29.3683
363,29.3276,27.2345,11.2988,29.3477
364,29.3112,27.2261,11.2909,29.3328
365,29.2936,27.2095,11.2848,29.313
366,29.2762,27.2051,11.274,29.2974
367,29.2565,27.1925,11.2674,29.2778
368,29.2419,27.1771,11.2595,29.2617
369,29.2254,27.1665,11.2491,29.2434
370,29.2082,27.1565,11.2405,29.2271
371,29.1913,27.1394,11.2294,29.2087
372,29.1731,27.1227,11.2163,29.1916
373,29.1538,27.112,11.2006,29.1729
374,29.1369,27.0952,11.1919,29.156
