iter,avg_best,median_best,std_best,avg_mean
0,66734.05998860109,67540.893848078078,7336.2690494350391,99930.462257854437
1,65595.749810456749,66380.244508213655,7275.4331598688386,82629.886746422853
2,64373.64126899602,65149.432207863239,7178.9808828601235,74178.743893907507
3,63234.581140182185,63996.836043482748,7228.3146582059835,69249.274879724268
4,62168.365562413601,62843.783974822611,7168.6172055638272,66140.985998425153
5,61130.529817529736,61762.767834513565,7150.5576507114629,64113.547333622846
6,60079.312506012699,60718.38444632235,7100.7737775138303,62427.359058520953
7,59064.685313584494,59875.342784151646,7006.7283712980989,61172.420919481447
8,57880.20930343902,58576.999847650848,6957.6922147753612,60026.552654581232
9,56856.493762524799,57751.667494765337,6925.2560742661681,58898.23565806164
10,55764.009031593705,56338.362635702651,6889.4357141228238,57721.375345267283
11,54656.746069677174,55350.131992861483,6809.4647746083774,56652.158036329936
12,53645.613787131595,54318.077568645909,6740.8294165077305,55552.687841548715
13,52609.034839555396,53121.301607823691,6550.4385650757467,54469.428940160004
14,51693.228334249718,52266.334845597798,6462.4041215345705,53456.122475985656
15,50700.059464887781,51098.888269475719,6398.2409679685452,52451.525811582724
16,49666.414140998735,50466.58510095875,6304.0959933203794,51481.309055327394
17,48639.095077797429,49324.514375482802,6305.1014693123352,50508.55468548389
18,47745.447301401044,48243.073113241961,6283.8177563905247,49499.328448163935
19,46787.992118027389,47377.877806587239,6182.3064093960429,48572.452165627074
20,45869.55478737042,46455.30017823504,6090.3725717345078,47571.682265442745
21,44901.858766250989,45531.455552997519,6039.6360741513754,46611.348378497714
22,43961.688467150663,44774.615963962526,5944.2411491847824,45680.800436370751
23,43080.750660836573,43656.782360709542,5916.9164038694626,44768.542707238077
24,42216.335430970932,42842.731711810833,5875.2693073697446,43904.473991476836
25,41253.43343920094,41998.063896534688,5733.4700008098125,42972.089153625428
26,40394.219478455234,41048.708664754085,5681.2848111066205,42042.431612705885
27,39553.087073261595,40306.326368480346,5597.6005505125077,41157.230188380832
28,38658.946561626697,39210.42089746987,5482.6634833616281,40252.11181336466
29,37864.389379265565,38415.700498179431,5394.9581583952349,39399.523813463122
30,37037.746881041319,37722.830094694116,5366.6972715895035,38537.469074844768
31,36234.448246159147,36886.127700876794,5262.2530362364623,37777.684042674104
32,35446.001857194911,36117.27087172294,5196.0287619534292,36936.552464028748
33,34563.017557527084,35188.084273982327,5067.6973111023826,36120.0326889809
34,33716.444296529684,34486.07692976114,4989.1262494759785,35241.365383149321
35,32907.682304097958,33578.779127707596,4990.0114735094194,34444.229571626463
36,32137.538537963843,32818.076020915716,4919.6449858732904,33625.778497404732
37,31333.664447336567,31832.105373159586,4807.0319244897255,32797.645649429549
38,30607.75602087377,31018.636415636305,4718.4591416488856,32007.960042674502
39,29899.310356651389,30357.917027805488,4623.3447636412175,31297.211599788843
40,29169.456682616961,29765.559455820949,4524.585205946285,30537.525101784282
41,28439.264244151993,28751.503603585836,4418.7486620132631,29762.854125149639
42,27767.139590520746,28061.316536158876,4361.2863943314196,29071.713219131812
43,27036.114261369119,27291.832751163496,4293.6578600156054,28358.743347876014
44,26331.151913273188,26589.05020627661,4227.2314253981749,27619.087467081114
45,25662.424553416015,26053.820159882584,4175.0247273575606,26959.059899847547
46,24953.08145838253,25260.746585677636,4139.352461899919,26260.386212016358
47,24289.075258314126,24629.269789531856,4110.0073630166762,25555.578995040818
48,23617.549752595751,24037.118830911037,4086.0987507999284,24883.487810510673
49,22990.58069818822,23477.175473088118,4028.4209771110177,24171.230088002063
50,22365.194938937493,22827.93221120345,3960.9185506614126,23554.86752198961
51,21792.336232689282,22113.347415071788,3906.3197382584717,22904.251341638424
52,21149.843385007076,21472.305378086894,3829.7937578023098,22337.388509448258
53,20544.836811105532,20847.167741208566,3767.0082178705416,21670.660128572581
54,19952.189023757179,20236.873264290982,3716.6443275912234,21081.648653577384
55,19375.345169599743,19633.72399488771,3651.8642050313342,20483.975875272303
56,18806.722328088108,19005.193532489851,3568.1105128243526,19893.063004055755
57,18218.425959243435,18396.698608948907,3547.9348897984496,19298.366634785179
58,17633.421332470698,17761.503176475824,3462.2975438277558,18719.849253825461
59,17112.612089951755,17366.064708022786,3396.6121080380403,18137.123612820211
60,16576.996772539336,16844.099548619073,3342.0705886402875,17598.789975078493
61,16021.5633375536,16329.465008570347,3232.6889169268466,17045.928286879694
62,15447.060121357861,15679.902130455845,3156.6827078431638,16474.03228237266
63,14918.2127516376,14998.778716479854,3093.1656159578947,15944.283998924646
64,14410.288138595793,14339.850838776672,3032.8750816411889,15412.528622562601
65,13935.323575677736,13805.391993500318,2998.5413857218723,14884.266952507578
66,13418.838684188137,13354.009557359594,2923.988946992974,14363.546765140978
67,12960.081521161783,12945.668999791131,2821.5773894163763,13838.691378729991
68,12492.565302575667,12468.041912474664,2769.0089614119584,13378.005485656604
69,12016.920953952378,11972.31376322297,2741.9965061736857,12910.79319668159
70,11545.521347668611,11495.938151172373,2673.9172899879859,12434.203458216542
71,11115.191509484301,11183.99350327072,2595.0883349259088,11958.471425524449
72,10690.531372989812,10757.434929960455,2557.6398410029306,11531.421227702305
73,10262.703664064229,10208.02879781322,2493.7187019299126,11073.520868209936
74,9867.4138604803102,9872.8139049873989,2430.3998059972846,10650.075914894083
75,9423.556666996119,9465.3418366380974,2383.0989070444848,10235.640188484562
76,9052.1959584802335,9122.1544073501809,2336.6962702926198,9824.6723757061827
77,8677.9106250741061,8852.1235659351332,2274.5835528147404,9422.6747201760663
78,8287.8946496010012,8465.2557197285878,2225.0698584498782,9022.4328316873307
79,7891.8439855172046,8138.470460356104,2166.6116007259475,8629.8534078920966
80,7511.4245959534037,7747.2567625866723,2067.3543643215562,8245.7896492333039
81,7167.1024019414426,7257.3577893141291,2014.1983395363388,7869.5483405761197
82,6815.536605057513,6900.7704380576752,1952.4247168138822,7507.9756809721721
83,6479.0853842055176,6471.6403176151452,1876.1759352816757,7131.1159076294689
84,6136.5609294876958,6120.7323692340497,1813.5934844478809,6802.7627243654988
85,5819.2202479904927,5798.2638960149852,1747.706646019361,6468.4480698564275
86,5550.8522702582823,5497.5619580669081,1716.1463841569926,6135.4907534955273
87,5268.9282288593913,5219.58037827113,1668.0504791910134,5850.6971091629503
88,4994.2394725411978,4980.4371163698142,1627.9712673639588,5560.4873038549858
89,4729.1137239826594,4770.1506634561138,1600.1231228651616,5253.3648218777225
90,4444.4083038901617,4440.7081003807725,1536.6002261587296,4979.0266626398752
91,4205.8102145388948,4196.7600508824853,1504.6426117180667,4730.8475920808396
92,3999.1344742223719,3912.9674305583012,1475.0944390420505,4471.8036867017418
93,3770.3711603369202,3661.4010676499843,1408.8175357300099,4230.6256358135015
94,3527.6639953344566,3475.3330263160351,1352.7165058011462,3996.035885194236
95,3302.5725194797214,3147.3010043209988,1307.0977262566523,3772.263870011468
96,3086.0180977353762,2935.5076588589309,1249.8805153863022,3532.8016612196202
97,2894.2729457022228,2805.6900192417515,1219.5239676056074,3315.9146830802574
98,2704.0336058139542,2589.9961971889261,1181.9818029233907,3104.568800482361
99,2525.6696797965374,2442.7024274846153,1135.0464702826414,2903.9712116673331
100,2362.494948236013,2284.5627697337413,1081.1327099144548,2715.08015553734
101,2180.5444916965462,2071.9883507608147,1014.2370782993445,2530.6614076859391
102,2021.1359025627764,1951.0461485558685,966.10083031690317,2369.2225754167362
103,1867.3201639427691,1828.5939326589378,905.57727556891143,2196.3180579222976
104,1715.068829335353,1656.7098774386839,855.56961814425529,2041.9329299436965
105,1566.3387370100158,1514.289837511285,805.71336102887244,1880.6859861226774
106,1425.3374416949237,1377.2071973935854,745.69763433789501,1730.2274166118011
107,1290.5564558910787,1240.4454274532104,691.83153335010127,1578.9907975299759
108,1187.1746066764197,1108.3311587767635,655.72136663620461,1433.2524654137439
109,1080.2403852993245,1016.0177692248518,605.54860985165521,1321.7711106923123
110,986.50191776135136,905.32169937074332,569.55475948062622,1210.8825498711665
111,893.64566371221508,821.23675613194837,527.60245235955267,1107.4888917390308
112,799.10806317174479,743.61897426837572,486.8762521768931,1008.078147911147
113,708.3172709754773,654.29640009587922,441.00207265780068,916.11377749221515
114,633.19196332324304,567.94393723097323,410.39697265973422,822.53702927445261
